特征,ACE
CISH,0.4880506403045345
CIT,0.4938224595932101
CITED1,0.4865164375351104
CITED2,0.48923732337851417
CITED4,0.4889101719727276
CIZ1,0.4912835657463377
CKAP1,0.46976989572276984
CKAP2,0.4895398674189325
CKAP2L,0.49789675865903815
CKAP4,0.49155739899663164
CKAP5,0.4905014983473168
CKB,0.4924997750759173
CKLF,0.4881301539106137
CKM,0.49542570977006584
CKMT1B,0.478270807400276
CKMT2,0.48984483848638555
CKS1B,0.5006006861405499
CKS2,0.49998584617480946
CLASP1,0.5
CLASP2,0.49419725835772976
CLC,0.5013980109670212
CLCA1,0.49333929510847374
CLCA2,0.4816573363567768
CLCA3,0.5
CLCA4,0.49333996548341535
CLCC1,0.4743977845631406
CLCF1,0.48874882906809847
CLCN1,0.49312985228591316
CLCN2,0.49080199748522474
CLCN3,0.4886629620906965
CLCN4,0.4854327595823336
CLCN5,0.4956741143977059
CLCN6,0.4925913704891915
CLCN7,0.4988358286381019
CLCNKA,0.4917271233558299
CLCNKB,0.4946340365786622
CLDN1,0.4771698482959219
CLDN10,0.4872303199951794
CLDN11,0.499177570026777
CLDN12,0.49783353982959844
CLDN14,0.4957212468461536
CLDN15,0.4880566252211819
CLDN16,0.5050403054382475
CLDN17,0.49221331254539097
CLDN18,0.49499955166643417
CLDN19,0.4890568726416893
CLDN2,0.5000585041469209
CLDN20,0.48729946342496006
CLDN23,0.5
CLDN3,0.48406554577880784
CLDN5,0.4870070243525637
CLDN6,0.49598175504130837
CLDN7,0.4888156117504373
CLDN8,0.4931927195720681
CLDN9,0.5067123789719385
CLDND1,0.46952206903147464
CLDND2,0.4888327159578894
CLEC10A,0.49045798162976406
CLEC11A,0.4945152372469744
CLEC12A,0.4906617755457305
CLEC14A,0.4862903981457016
CLEC1A,0.48964923523556225
CLEC1B,0.49269550876924834
CLEC2A,0.501526974269969
CLEC2B,0.486793531351872
CLEC2D,0.4962843373315932
CLEC2L,0.4921599487171523
CLEC3A,0.4914435179310017
CLEC3B,0.49156718744408107
CLEC4A,0.4939032574788179
CLEC4C,0.49909740757578464
CLEC4D,0.4863037136821128
CLEC4E,0.4915221521802345
CLEC4F,0.4873846678105602
CLEC4G,0.4863844703505209
CLEC4M,0.5137594133985656
CLEC5A,0.49683078178800844
CLEC6A,0.49612141786811237
CLEC7A,0.4938243096036927
CLEC9A,0.5028893083487979
CLGN,0.48670736767088874
CLIC1,0.4869832534335504
CLIC2,0.4638193222538645
CLIC3,0.4947623532594144
CLIC4,0.5
CLIC5,0.4966770617592496
CLIC6,0.4888424703818819
CLK1,0.4821024639785866
CLK2,0.4873354526705625
CLK2P,0.48714167096089867
CLK3,0.4982696865099151
CLK4,0.4898452893274451
CLMN,0.4936602996065508
CLN3,0.4857548074104329
CLN5,0.4846051604276796
CLN6,0.4917852163046821
CLN8,0.48771609602911314
CLNS1A,0.49740292097256916
CLOCK,0.4904491235688239
CLPB,0.4878984977359363
CLPP,0.4992080336272381
CLPS,0.4975960960032364
CLPTM1,0.47739344770228653
CLPX,0.47200156171815444
CLSPN,0.4923292163161834
CLSTN1,0.48219217898735733
CLSTN2,0.4684885297151276
CLSTN3,0.5
CLTA,0.48379962038163765
CLTB,0.4867136254231276
CLTC,0.5049072670676474
CLTCL1,0.48951167981259597
CLU,0.5264331135637749
CLUAP1,0.5164596916656989
CLUL1,0.4824564692461112
CLYBL,0.49320423208079767
CMA1,0.4928020274541184
CMAH,0.507692379453816
CMAS,0.4819609108303272
CMKLR1,0.4936494875939995
CMKOR1,0.5084948821084407
CMPK,0.5029224468282941
CMTM1,0.4969390656615912
CMTM2,0.49066109053637397
CMTM3,0.4990983984112008
CMTM4,0.4941966961386695
CMTM5,0.490789935343319
CMTM6,0.4967380180755354
CMTM7,0.4873389300315801
CMTM8,0.4898254119619443
CMYA1,0.49691466310307825
CMYA3,0.4975517610545379
CMYA5,0.4979954169516913
CNBD1,0.4761018419159523
CNDP1,0.4971819576817004
CNDP2,0.4841889279040251
CNFN,0.4968734955780349
CNGA1,0.49891347158090804
CNGA2,0.5009756115275493
CNGA3,0.49762288580563446
CNGA4,0.49364893554606126
CNGB1,0.4881043697044149
CNGB3,0.4966403108340714
CNIH,0.49135064760314245
CNIH2,0.4891972772004747
CNIH3,0.47474729114186065
CNIH4,0.49146444625485425
CNKSR1,0.486294556073235
CNKSR2,0.47293348792583817
CNKSR3,0.48903797774398744
CNN1,0.489348789632155
CNN2,0.4930954057221925
CNN3,0.4966711753116898
CNNM1,0.5018736070866703
CNNM2,0.49553013018310205
CNNM3,0.4710086476215206
CNNM4,0.4940684219072292
CNO,0.4844130711250401
CNOT1,0.49529925536971625
CNOT10,0.4905067321322374
CNOT2,0.49036362841209974
CNOT3,0.48949162586696576
CNOT4,0.4885382656569794
CNOT6,0.5061137484292296
CNOT6L,0.48045316386150067
CNOT7,0.510676413509389
CNOT8,0.5156712811209719
CNP,0.4963488288704578
CNR1,0.48935181833015484
CNR2,0.48776044020408277
CNTD1,0.48548368201630915
CNTD2,0.48249809402972826
CNTF,0.4946148887354477
CNTFR,0.4859991788912127
CNTN1,0.4679828546018653
CNTN2,0.4952872103383235
CNTN3,0.48725667381644355
CNTN4,0.48656795988575974
CNTN5,0.48639495245715875
CNTN6,0.4874740967766862
CNTNAP1,0.49661912806691605
CNTNAP2,0.4958655654521974
CNTNAP3,0.4851368874069594
CNTNAP4,0.4873228321562587
CNTNAP5,0.48487666086950076
CNTROB,0.5103561067092558
COASY,0.4915845333348692
COBL,0.48845180804706995
COBLL1,0.4834105937805109
COCH,0.49241522744759436
COG1,0.4956519456614015
COG2,0.48183409242224917
COG3,0.4883980281905796
COG4,0.4885286876686987
COG5,0.5040549617845365
COG6,0.4668230680703774
COG7,0.47790514885453433
COG8,0.5
COIL,0.49038297919400275
COL10A1,0.49295225421258276
COL11A1,0.4866185650628372
COL11A2,0.48697796093740503
COL12A1,0.4936802292334862
COL14A1,0.49683889662911057
COL15A1,0.49739149954653245
COL16A1,0.4818271639295121
COL17A1,0.48421403148753567
COL18A1,0.47193525471372505
COL19A1,0.49438420949167605
COL1A2,0.5016513193426433
COL21A1,0.482049976195966
COL22A1,0.4958934713378432
COL23A1,0.5067188901265466
COL24A1,0.4848761572825147
COL25A1,0.4905047813453875
COL27A1,0.48004718464517787
COL28A1,0.4913209019944252
COL2A1,0.4922016426405706
COL3A1,0.5077236499095162
COL4A1,0.48842958281280746
COL4A2,0.5
COL4A3,0.4833687582420731
COL4A3BP,0.4944778052721832
COL4A4,0.4853711988785455
COL4A5,0.49683930541374993
COL4A6,0.5109276000991974
COL5A1,0.49973045995980625
COL5A2,0.4869976256561892
COL6A1,0.48053105714380456
COL6A2,0.487316047956312
COL6A3,0.48558856207051376
COL7A1,0.48293858124055344
COL8A1,0.4974616159552064
COL8A2,0.47193035830786145
COL9A1,0.4974130323178936
COL9A2,0.49191026918446884
COLEC10,0.49057608299786293
COLEC11,0.49359771443224226
COLEC12,0.496390819513788
COLQ,0.4923785371561748
COMMD1,0.4664627295765208
COMMD10,0.48990240902006743
COMMD2,0.48628121458629264
COMMD3,0.5040581691715967
COMMD5,0.48865201163085215
COMMD6,0.48014838609330124
COMMD7,0.4860365508934507
COMMD8,0.48684039863291917
COMMD9,0.4893523357067238
COMP,0.5130034557375253
COMT,0.47532225853139265
COMTD1,0.4895009240351785
COPA,0.47565050437191003
COPB,0.5051198812033173
COPB2,0.5
COPE,0.4909599301456605
COPG,0.48014319819322415
COPG2,0.49989701645858114
COPS2,0.4952471541136869
COPS3,0.4932673685222656
COPS4,0.4935047947787769
COPS5,0.48537599735808934
COPS6,0.5116524970916435
COPS7A,0.5
COPS7B,0.4977667895427378
COPZ1,0.49517101121383766
COPZ2,0.48705878715225215
COQ10A,0.5002484643975913
COQ10B,0.48921681606805945
COQ2,0.48809015872667166
COQ3,0.48645422926717635
COQ4,0.5
COQ5,0.49198903238106795
COQ6,0.47417926165027696
COQ7,0.4850070075959106
COQ9,0.5023820129889053
CORIN,0.4969454813200755
CORO1A,0.4984448173447604
CORO1B,0.4721489246328521
CORO1C,0.4801331736747586
CORO2A,0.5
CORO2B,0.5092632159792265
CORO6,0.5032204986789809
CORO7,0.4899719924645163
CORT,0.4871669453025122
COTL1,0.4831441381907433
COVA1,0.45402700981100536
COX10,0.4879530972561884
COX11,0.4974289223109651
COX15,0.48666255056357166
COX17,0.49208399414350834
COX2,0.4900378641242713
COX4I1,0.49673640250914186
COX4I2,0.49274789441901484
COX4NB,0.495766944544972
COX5A,0.48568628030350647
COX5B,0.49138825078028214
COX6A1,0.4890215504078486
COX6A2,0.4900162890674399
COX6B1,0.48697771534865175
COX6B2,0.4565810442254295
COX7A1,0.4935330055730191
COX7A2,0.4980381248479128
COX7B,0.5043964036276094
COX7B2,0.4926552228131604
COX7C,0.488626780547929
COX8A,0.4974512939366013
COX8C,0.4873581905217711
CP,0.4872459086917516
CPA1,0.4759856033920574
CPA2,0.4967330305933595
CPA3,0.4991718143996996
CPA4,0.4869462210129482
CPA5,0.4843177772689859
CPA6,0.49495031779821436
CPAMD8,0.4874477065796761
CPB1,0.48816586825938657
CPB2,0.4912595698537576
CPD,0.4820125554662256
CPE,0.4993729083129502
CPEB1,0.4963624873995245
CPEB2,0.4759665092715011
CPEB3,0.4928521842737883
CPEB4,0.49302746647412976
CPLX1,0.5057115382470649
CPLX2,0.4978002945275961
CPLX4,0.49600271481324754
CPM,0.5
CPN1,0.490616999757062
CPNE1,0.48987359139859565
CPNE2,0.49046297587375043
CPNE3,0.48239832715138814
CPNE4,0.486440148229658
CPNE5,0.4921194324676767
CPNE6,0.48427338342029924
CPNE7,0.48638818682405033
CPNE8,0.4928713362792101
CPNE9,0.48440591294385965
CPO,0.4999968210067629
CPOX,0.48825301719919123
CPS1,0.48323313248572
CPSF1,0.4824351857588505
CPSF2,0.48913996742864124
CPSF3,0.48156424473087917
CPSF3L,0.49534781836882086
CPSF4,0.4995404815102791
CPSF6,0.4904396866835399
CPT1A,0.4916782736349069
CPT1B,0.4732484244462788
CPT1C,0.5027338173734623
CPT2,0.4754425901513741
CPVL,0.48348973983462895
CPXCR1,0.48666418154708957
CPXM,0.47513450306649263
CPXM2,0.48827803014758736
CPZ,0.48170605558191215
CR1,0.4889198180792417
CR1L,0.4783631869891188
CR2,0.4897803180494432
CRABP1,0.48901621352631064
CRABP2,0.492682351599816
CRADD,0.4873881381536575
CRAT,0.48602161786099213
CRB1,0.4576254669628906
CRB2,0.5012247931658292
CRB3,0.4977941948301164
CRBN,0.5
CREB1,0.5048432449299532
CREB3,0.4847740765275181
CREB3L1,0.49031945699964674
CREB3L2,0.495808899591229
CREB3L3,0.4980662566039782
CREB3L4,0.485231653278341
CREB5,0.48539319238177264
CREBBP,0.4989250675220726
CREBL1,0.4927965670566699
CREBL2,0.47342201498371106
CREG1,0.49333989757667757
CREG2,0.5005900395336255
CRELD1,0.49861005541871956
CRELD2,0.4857129438841538
CREM,0.4909896939016712
CRH,0.48785655080879
CRHBP,0.48102002156696316
CRHR1,0.4905531280337628
CRHR2,0.4959808417644032
CRI1,0.5062801730795602
CRI2,0.4992081415583081
CRIM1,0.4917793882000918
CRIP1,0.49332625286519005
CRIP2,0.4870565039581192
CRISP1,0.4971826354665694
CRISP2,0.4971883142002769
CRISP3,0.49885592949002805
CRISPLD1,0.4915013989408228
CRISPLD2,0.5040451275783976
CRK,0.4978907816027476
CRKL,0.4924723299516291
CRKRS,0.49332998650530985
CRLF1,0.5008586408767775
CRLF2,0.49154292170082176
CRLF3,0.48223087248876856
CRLS1,0.5055607603167088
CRMP1,0.486673296733417
CRNKL1,0.49041549653327915
CRNN,0.48996687666342364
CROCC,0.47674248699772065
CROT,0.4941801028081798
CRP,0.4898229903327422
CRSP2,0.4941279640708327
CRSP3,0.5
CRSP6,0.49115802723249624
CRSP7,0.48931953335879835
CRSP8,0.4873267079717687
CRSP9,0.49259616007877066
CRTAC1,0.48644951804922626
CRTAP,0.47138636816337
CRTC1,0.48053291644839713
CRTC2,0.4894725352777461
CRTC3,0.48473862147480995
CRX,0.4975179374690338
CRY1,0.4907282192634241
CRY2,0.4843417394651954
CRYAA,0.49311357128939803
CRYAB,0.4865272978716485
CRYBA1,0.482883758017221
CRYBA2,0.4914532454367744
CRYBA4,0.4914148658374957
CRYBB1,0.4922122568760222
CRYBB2,0.4882431925382029
CRYBB3,0.4950586193436935
CRYGA,0.49076369822545396
CRYGB,0.49224128857536875
CRYGC,0.4971383162264353
CRYGN,0.49035512980020446
CRYGS,0.48913705483664177
CRYL1,0.5145677086804574
CRYM,0.47155844454733675
CRYZ,0.48941626845773284
CRYZL1,0.49631078991265465
CS,0.4930759454531084
CSAD,0.4811226341169055
CSAG1,0.4872673434837604
CSAG2,0.48802929694762515
CSDC2,0.4975960920560046
CSDE1,0.4974788647444331
CSE1L,0.4916652219354166
CSF1,0.49114576854068404
CSF1R,0.4686321648866658
CSF2,0.48890148714392495
CSF2RA,0.49013588443176725
CSF2RB,0.4877185437303319
CSF3,0.5137288034821567
CSF3R,0.48880939190765943
CSH1,0.4989556442596988
CSH2,0.4937181289383367
CSK,0.47575082893328036
CSMD1,0.5039997130796119
CSMD2,0.49461156769585163
CSMD3,0.4911354199575824
CSN1S1,0.48890579991457755
CSN1S2A,0.4971230934266091
CSN2,0.4968318778239878
CSN3,0.49123493864421297
CSNK1A1,0.47636499537444704
CSNK1A1L,0.4871390568844152
CSNK1D,0.493186581372716
CSNK1E,0.4762621767185695
CSNK1G1,0.48917847057866165
CSNK1G2,0.49024615959042617
CSNK1G3,0.4969300389718232
CSNK2A1,0.504928421279359
CSNK2A2,0.5140049467083934
CSNK2B,0.4935850748187365
CSPG2,0.4676779182410794
CSPG3,0.4822321424139182
CSPG4,0.48503982537727114
CSPG4LYP1,0.4956558220273801
CSPG5,0.48680071806901265
CSPG6,0.5194053961199988
CSPP1,0.4574140622200258
CSRP1,0.48682568687341254
CSRP2,0.4978844613193879
CSRP2BP,0.4963213055064792
CSRP3,0.4905943427641084
CST1,0.49775390679888976
CST11,0.49964237405402
CST2,0.4929632475192314
CST3,0.48991559288587344
CST4,0.4976212451660666
CST5,0.48902897559661357
CST6,0.49535582517070686
CST7,0.48763911959045947
CST8,0.4968625494816142
CST9,0.49328248406606834
CST9L,0.4960766254978272
CSTA,0.4882832165246216
CSTB,0.5062276121872101
CSTF1,0.5002764393181721
CSTF2,0.4880483331889685
CSTF2T,0.4768271942759148
CSTF3,0.48277483531419374
CSTL1,0.499261718798286
CTA-126B4.3,0.5135306888561217
CTA-216E10.6,0.4720753437849021
CTA-221G9.4,0.48834436796065195
CTA-250D10.11,0.4865808113060701
CTAG1A,0.49346476822370006
CTAG1B,0.4970522427450191
CTAG2,0.4955741391119606
CTAGE1,0.49652015518385684
CTAGE3,0.47456805564943155
CTAGE5,0.4838229164193869
CTAGE6,0.49700384284937804
CTAGEP,0.47987699217530416
CTBP1,0.511545729352104
CTBP2,0.49585167321452944
CTBS,0.48818141705041806
CTCF,0.49746897940007345
CTCFL,0.49412387455907997
CTDP1,0.48010869984817167
CTDSP1,0.4993995516788745
CTDSP2,0.49671542811159114
CTDSPL,0.48685033047723586
CTDSPL2,0.4978175691753254
CTF1,0.477272249023177
CTGF,0.4734776066184562
CTGLF1,0.4840964769982325
CTH,0.4956690633052563
CTHRC1,0.489066600417783
CTLA4,0.4999995742587525
CTNNA1,0.4967094392265664
CTNNA2,0.46670762782475655
CTNNA3,0.4905188559675209
CTNNAL1,0.48769643951061525
CTNNB1,0.4857387493394567
CTNNBIP1,0.49161123785978555
CTNNBL1,0.490574572136111
CTNND1,0.4820656673100719
CTNND2,0.4989896308377068
CTNS,0.49559452971234996
CTPS,0.4810793313165924
CTPS2,0.4947551904989873
CTRB1,0.49517331472978054
CTRC,0.4936419461604984
CTRL,0.4864113219919607
CTSB,0.5058962602572082
CTSC,0.49164979339380044
CTSD,0.49416219641065173
CTSE,0.4942632526066012
CTSF,0.4740446653426283
CTSG,0.49313748864487794
CTSH,0.49050506083172263
CTSK,0.48453915500758205
CTSL,0.4939606977212507
CTSL2,0.498050007917702
CTSLL2,0.4882969754430345
CTSLL3,0.4905179352790945
CTSO,0.4820983077947522
CTSS,0.4662169095491584
CTSW,0.49889467703565665
CTSZ,0.4876139208963456
CTTN,0.4897907129134887
CTTNBP2,0.47189800556655154
CTTNBP2NL,0.4769315021262439
CTXN1,0.4854529584339841
CUBN,0.48652478910778335
CUEDC1,0.4907295168170417
CUEDC2,0.49606406668187875
CUGBP1,0.47125953351218114
CUGBP2,0.49441700403009736
CUL1,0.4755367011173214
CUL2,0.49448785063007894
CUL3,0.486732644464686
CUL4A,0.5015618898362636
CUL4B,0.4916537059339846
CUL5,0.49951667059932975
CUL7,0.5
CUTA,0.4999480412188748
CUTC,0.48644362701029986
CUTL1,0.49112061426200326
CUTL2,0.49032056264345963
CUZD1,0.48688487138352676
CWF19L1,0.5
CWF19L2,0.48868932632559153
CX3CL1,0.5044152163662955
CX3CR1,0.4914322481328382
CXADR,0.4918814729257281
CXCL1,0.4898744244704054
CXCL10,0.49658033735497054
CXCL11,0.4999561099764669
CXCL12,0.47971676295588533
CXCL13,0.4975182143467172
CXCL14,0.4852230010967286
CXCL16,0.5
CXCL2,0.48874073996249595
CXCL3,0.4920805107839865
CXCL5,0.49081848879445933
CXCL6,0.48820210124177005
CXCL9,0.4959959875429647
CXCR3,0.4923823729958448
CXCR4,0.48759260029577783
CXCR6,0.4879851365211917
CXX1,0.4702083894443886
CXXC1,0.4870102362966769
CXXC4,0.500712913732737
CXXC5,0.4876760962978012
CXXC6,0.5028356960990757
CXYorf2,0.48885676303655895
CXorf1,0.4840482280166244
CXorf10,0.4903405527312527
CXorf12,0.46627234283364843
CXorf15,0.5051631447076843
CXorf17,0.4924084030272469
CXorf18,0.4997398702412204
CXorf2,0.48101387551519326
CXorf20,0.5017605735485837
CXorf21,0.48755409459535703
CXorf22,0.4870080723485381
CXorf23,0.4861471026466928
CXorf24,0.4743104357276733
CXorf25,0.5
CXorf26,0.4928709202551804
CXorf27,0.5
CXorf33,0.4811901352388903
CXorf34,0.4741545200180804
CXorf36,0.5
CXorf38,0.4874015785691772
CXorf39,0.5068592655938817
CXorf40A,0.5
CXorf41,0.4914699095521726
CXorf42,0.49374829232283474
CXorf43,0.5092541469658952
CXorf44,0.5070308795371661
CXorf45,0.49725891518478926
CXorf48,0.4980621100268058
CXorf50,0.4843912775974193
CXorf52,0.480998573891955
CXorf55,0.4887228395115327
CXorf56,0.5
CXorf6,0.4910760246581185
CXorf9,0.49390164295015343
CYB561,0.49123047938379355
CYB561D1,0.5039528423539448
CYB561D2,0.49344817624185283
CYB5A,0.48551113634109155
CYB5B,0.4889692116709341
CYB5D1,0.49893188463578264
CYB5D2,0.48356645902463324
CYB5R1,0.49540330150093276
CYB5R2,0.49101680075536813
CYB5R3,0.49903100033705206
CYB5R4,0.48041982497687025
CYBA,0.4861999728133823
CYBASC3,0.4457082031630138
CYBB,0.49324471196048564
CYBRD1,0.4881187457510823
CYC1,0.4906503610123567
CYCS,0.5082141407118793
CYFIP1,0.4709346725454576
CYFIP2,0.5
CYGB,0.4855243753944375
CYHR1,0.4853664971348769
CYLC1,0.48861490634199456
CYLC2,0.49825083689992833
CYLD,0.477827415916105
CYLN2,0.5113784999698482
CYP11A1,0.4777140824088235
CYP11B1,0.4908797935458213
CYP11B2,0.49228890348701426
CYP17A1,0.4990221273202622
CYP1A1,0.49010937712721386
CYP1B1,0.4923797610820178
CYP20A1,0.4803658645075804
CYP21A2,0.49544098662055547
CYP24A1,0.48709994860401884
CYP26A1,0.48871102376789544
CYP26B1,0.4796329481064714
CYP27A1,0.4877925388390539
CYP27B1,0.4998154945126744
CYP2A13,0.48950768147593476
CYP2A6,0.48919366161517525
CYP2A7,0.4942578161136523
CYP2B6,0.49525882612722166
CYP2B7P1,0.4889940569308463
CYP2C18,0.49012815280212885
CYP2C19,0.49979418123820374
CYP2C8,0.4921132577123577
CYP2C9,0.49629499447902936
CYP2D6,0.49444377307952914
CYP2E1,0.4933135581744051
CYP2F1,0.49637969170445995
CYP2J2,0.4871341531413739
CYP2R1,0.4894938927471424
CYP2S1,0.48941262043423195
CYP2U1,0.4826297674888742
CYP2W1,0.4846482519362049
CYP39A1,0.4793048944756657
CYP3A4,0.4999976109518183
CYP3A43,0.49256527608687156
CYP3A5,0.4879129871734277
CYP3A7,0.49968380878487334
CYP46A1,0.49969823487176285
CYP4A11,0.49019960589786526
CYP4B1,0.47817819068851597
CYP4F11,0.49261097206779775
CYP4F12,0.4883234792185753
CYP4F2,0.49006046473325826
CYP4F8,0.4989358847137086
CYP4V2,0.4874031417286228
CYP4X1,0.47529983250025903
CYP4Z1,0.5
CYP51A1,0.48442749857249895
CYP7A1,0.49112776051395085
CYP7B1,0.49118746601125374
CYP8B1,0.4847440534625052
CYR61,0.49691375636898844
CYSLTR1,0.4976330048868206
CYSLTR2,0.4911848581047208
CYTL1,0.48951286560384283
CYYR1,0.4869661572860344
CYorf15A,0.48780636199803834
CYorf15B,0.4800338532074692
D2HGDH,0.47811923165163306
D4ST1,0.4926126300704779
DAAM1,0.48951300635634065
DAAM2,0.49907106278329166
DAB1,0.4868532344031526
DAB2,0.4910974925414071
DAB2IP,0.5
DACH1,0.5
DACH2,0.4867305388576346
DACT1,0.5014709152156179
DACT2,0.48039085773048
DAD1,0.49139311253522555
DAG1,0.4925258989872906
DAK,0.47986900419886563
DALRD3,0.49957729640933407
DAND5,0.48880591875111334
DAO,0.494837556672918
DAOA,0.49717344252192897
DAP,0.4950591819781547
DAP3,0.4954598832572061
DAPK1,0.48525073038792815
DAPK2,0.5047277001973169
DAPK3,0.504208073806016
DAPP1,0.49299246508946454
DARC,0.5015991381206826
DARS,0.4967302595519337
DARS2,0.4915516746104669
DAXX,0.48868703383759093
DAZ1,0.49379939462806766
DAZ2,0.4911794018731577
DAZ3,0.49806205894650335
DAZ4,0.4802187463547986
DAZAP1,0.4719141684639503
DAZAP2,0.5005390914550248
DAZL,0.4906116278723888
DBC1,0.5055033823831337
DBF4,0.47692231816414077
DBF4B,0.4908515880493746
DBH,0.49762623286871366
DBI,0.4865249377339115
DBN1,0.4877090991547446
DBNDD1,0.487355936668008
DBNDD2,0.4873867469025982
DBNL,0.4738366148089479
DBP,0.48362415621344984
DBR1,0.515219676156418
DBT,0.4879238836966202
DCAKD,0.5005453066612899
DCAMKL1,0.5057673191350472
DCAMKL2,0.4852813591313104
DCBLD1,0.49604049799144606
DCBLD2,0.47450761801645547
DCC,0.4954801280175925
DCD,0.4946261174948346
DCDC1,0.49229782837871694
DCDC2,0.4914575671147955
DCDC2B,0.5107619868112285
DCHS1,0.49678420272204193
DCHS2,0.48198981589026957
DCI,0.4969200832802216
DCK,0.5007619264031644
DCLRE1A,0.4870473709076976
DCLRE1B,0.5055695506167391
DCLRE1C,0.48550055270571446
DCN,0.5065296990334142
DCP1A,0.47790177937241674
DCP1B,0.4913434157677536
DCP2,0.4869908975380447
DCPS,0.4914107235416739
DCST1,0.4906657436402428
DCST2,0.4968856101466478
DCT,0.49799810758018737
DCTD,0.4987077930027887
DCTN1,0.5
DCTN2,0.4640998568244069
DCTN3,0.47818966793402656
DCTN4,0.4899409708169493
DCTN5,0.4974057152544845
DCTN6,0.49434338268579425
DCUN1D1,0.4772823206218953
DCUN1D2,0.48108723246974705
DCUN1D3,0.49486102645113483
DCUN1D4,0.5008075484033977
DCUN1D5,0.4866218408583853
DCX,0.5
DCXR,0.4894384180053339
DDAH1,0.48558350960340774
DDAH2,0.4868504250439375
DDB1,0.4917364432687649
DDB2,0.5
DDC,0.48915034831349713
DDEF1,0.5157999097608275
DDEF2,0.5158712355616741
DDEFL1,0.5160633985647466
DDHD1,0.4844696043246102
DDHD2,0.4878340048921103
DDI1,0.4975044920745232
DDI2,0.498108742539577
DDIT3,0.49182425008840486
DDIT4,0.5070044192146846
DDIT4L,0.4865756699680494
DDN,0.5076842540259217
DDO,0.4864791194588632
DDOST,0.49925379101082273
DDR1,0.4860104260007668
DDR2,0.4952808159930927
DDT,0.48743228042187736
DDX1,0.487462411846952
DDX10,0.4874000604140502
DDX11,0.4875879675316133
DDX17,0.49127481836336623
DDX18,0.48631993661577405
DDX19A,0.4878331365417527
DDX19B,0.4829877857550808
DDX20,0.49969482415395106
DDX21,0.5
DDX23,0.47964784332489613
DDX25,0.501289495167279
DDX26B,0.48818219776087635
DDX27,0.49336718284367187
DDX28,0.49589719565366247
DDX31,0.4894568178876483
DDX39,0.4823615352129256
DDX3X,0.4850094095964894
DDX3Y,0.4958752839356673
DDX4,0.49997787011962885
DDX41,0.4963797755748539
DDX42,0.5019700109093631
DDX43,0.49951400945857594
DDX46,0.48521563134520634
DDX47,0.49965062269696564
DDX48,0.5012161242678695
DDX49,0.4917888634753899
DDX5,0.48939224951993743
DDX50,0.48991311622600126
DDX51,0.48817849357621557
DDX52,0.495772680792338
DDX53,0.4957080288097368
DDX54,0.49575825003187945
DDX55,0.4983248141213275
DDX56,0.4778851879528642
DDX58,0.48711665280921723
DDX59,0.4904496817338215
DDX6,0.4949399365125346
DEADC1,0.48739399588581045
DEAF1,0.5004053266127272
DEC1,0.4949975336306175
DECR1,0.49471230895772444
DECR2,0.48940921784962327
DEDD,0.5
DEDD2,0.495377964540141
DEF6,0.49285555868620723
DEFA1,0.49787165899298946
DEFA3,0.4937598820941063
DEFA4,0.49611001650825637
DEFA5,0.4904413396191931
DEFA6,0.49175110026404356
DEFB1,0.48793549011137877
DEFB103A,0.49527585545654035
DEFB104A,0.499713306856814
DEFB105A,0.49270015493012964
DEFB106A,0.49847051121797714
DEFB108B,0.4903818430911537
DEFB118,0.49694121956811366
DEFB119,0.49894127762248053
DEFB122,0.5019371293282899
DEFB123,0.48822311471870294
DEFB125,0.4960834629954614
DEFB126,0.49623404415782685
DEFB127,0.4869592963244038
DEFB129,0.488758724494638
DEFB4,0.48533561201785835
DEFT1P,0.4821162843333151
DEGS1,0.4908906153115655
DEGS2,0.4851063830413492
DEK,0.5
DENND1A,0.5
DENND1B,0.47212359739715737
DENND1C,0.48719960706948323
DENND2A,0.49055722389690914
DENND2C,0.4981991138515822
DENND2D,0.5020157861835391
DENND3,0.4932231965829966
DENND4A,0.5
DENND4B,0.47769766154694043
DENND4C,0.4886755211010048
DENR,0.5093994454616869
DEPDC1,0.4902635349458304
DEPDC1B,0.5007152442889614
DEPDC2,0.5
DEPDC4,0.5017673256786082
DEPDC5,0.4919331114510329
DEPDC6,0.5007910815248046
DEPDC7,0.49751635215347206
DERA,0.4697240866045979
DERL1,0.48813673543803215
DERL2,0.5
DERL3,0.4962964174786983
DES,0.48433919881623383
DET1,0.4961643013692508
DFFA,0.5
DFFB,0.4859890345368269
DFNA5,0.47426330511379766
DFNB31,0.5060803953705211
DGAT1,0.4870189769485476
DGAT2,0.4844781382231007
DGAT2L3,0.5006234821548963
DGAT2L4,0.5
DGAT2L6,0.48407514415540265
DGCR10,0.5126558869897625
DGCR11,0.48101352042736933
DGCR13,0.4873912935874309
DGCR14,0.4836494027002457
DGCR2,0.49141629518427193
DGCR5,0.5088107070802669
DGCR6,0.4873559101909112
DGCR6L,0.5002012637320757
DGCR7,0.48881253222590476
DGCR8,0.4933134966161311
DGCR9,0.514277637626481
DGKA,0.500194758000656
DGKB,0.4936737181111472
DGKD,0.47991258455166663
DGKE,0.4861875320019127
DGKG,0.4833932501085928
DGKH,0.5159100381412371
DGKI,0.5126206085376639
DGKK,0.4990738242494586
DGKQ,0.497724370090072
DGKZ,0.49622563881282594
DGUOK,0.4928992689064791
DHCR24,0.48038670533483385
DHCR7,0.49069860497947215
