Name,Score
RHOBTB3,1119.2599440986835
DEFA4,1119.2296407500944
NDUFA3,1119.2217457558847
C20orf55,1119.2049581704377
CHIC2,1119.2020697628604
DIRC3,1119.085594898163
C1orf148,1119.0690868604258
CAMK2D,1119.0600122563121
FBXL20,1119.058996446531
SFRS8,1119.0002695756925
TMEM146,1118.9278603700698
PLEKHF2,1118.9087889751634
CXCL10,1118.9051046108968
TP53AP1,1118.902254141291
STK3,1118.8954289675014
HIVEP3,1118.8883641004318
REEP3,1118.8710368663326
C17orf44,1118.8573850994283
KCNK9,1118.8353045475938
PAG1,1118.7882433824693
LRP6,1118.7845404958564
WTAP,1118.7722921347754
SEPT7,1118.7604582390375
DAZ3,1118.7564531992027
C20orf179,1118.741370514793
GLIS3,1118.7338103788163
BIRC1,1118.7186611948634
DGCR13,1118.697995926441
RPL22,1118.686768791025
HGFAC,1118.6830555562117
OPLAH,1118.6696668211148
GLE1L,1118.6688860494576
C9orf3,1118.6622575301644
LIFR,1118.652120968169
BARHL2,1118.649402651226
HAND2,1118.5483725035142
WNT7B,1118.5420586213472
SSTR4,1118.5351955436447
WFDC3,1118.5051177334842
TEX14,1118.46437139165
ZNF623,1118.4415613989856
STIM1,1118.4351448733694
MSH5,1118.418020598671
FBXO27,1118.4013531002875
ZNF655,1118.3884458879663
SLC22A5,1118.3092591039315
PPP1R11,1118.2888635210886
ZNF626,1118.2691776815523
AGBL2,1118.2475475075248
DSG3,1118.1882479531218
ARHGAP18,1118.1848351637577
PFKL,1118.1797149743518
SPACA1,1118.177188943524
LYZL6,1118.1742837710033
RAB42,1118.171331750841
MTFMT,1118.1517461672336
GPLD1,1118.127222866168
HMGN4,1118.05597911843
FKBP14,1118.0408455718211
UQCR,1118.0162844554045
KIAA0562,1118.002335113495
NUDT22,1117.9463776887033
MEA1,1117.9159655870985
SESN3,1117.9139214333818
CYP1A1,1117.90673239712
SILV,1117.8861016089497
FALZ,1117.853508226569
FGD4,1117.8321393588512
DPF2,1117.8200741935343
MDS2,1117.8016904355736
C21orf69,1117.764901972366
XRCC3,1117.7585740708312
RAB38,1117.7318074109173
NANOG,1117.7214708822135
PARS2,1117.6849779000897
VPS37C,1117.681863360174
MCART2,1117.678447751369
SPG21,1117.6633945082137
FAM32A,1117.6548663274607
ADPRHL1,1117.6342393039538
CTSF,1117.599751823876
CD207,1117.585904740171
SMARCAL1,1117.5809315449064
PSCD3,1117.5600066691347
HECTD1,1117.5565574952836
HIST1H4B,1117.5221024315713
LENEP,1117.5193313923673
SLITRK5,1117.479238095261
GRIA3,1117.4640601333633
PAK6,1117.4494828158142
PHF2,1117.4481827664852
GTPBP2,1117.4247072558442
RBM6,1117.4238392096183
TULP4,1117.4164728429573
HIST1H2BH,1117.3913130227124
C1orf177,1117.3781611261945
ZFP62,1117.2381508236851
MCF2L,1117.2262545466765
HLA-DOA,1117.1098378158083
AP3S2,1117.0966338912447
MMP16,1117.0923745283872
DDX6,1117.0394627170056
COL17A1,1116.9826877946894
ARVCF,1116.9405518141186
OR5M11,1116.9191584265102
C1orf100,1116.9136518296477
GNL1,1116.8613762222722
RPL15,1116.8535994653448
ZCCHC11,1116.849612807933
B3GALT1,1116.8462275052966
ANKRD45,1116.816957639474
ARL4D,1116.8134123032435
ZNF133,1116.8034343795503
PCOLCE2,1116.794464783777
WDR24,1116.7497532888603
ZC3H10,1116.7157717087189
ITGB3,1116.692957070234
RGS3,1116.6904127513315
DSCAML1,1116.6835535699774
CCDC80,1116.6781401786682
ZNF175,1116.6311706451042
USP48,1116.556035779398
LRDD,1116.5452796175123
GUCY1A2,1116.5435106737893
TMEM119,1116.5198102723677
ITGAX,1116.5064385636526
FVT1,1116.4902674290086
HIST1H2AM,1116.4611443858162
ANP32E,1116.4450018995494
VPS33B,1116.4218118567583
C3orf27,1116.4169274774044
PTPLB,1116.388781478245
TTC24,1116.3874098549607
C20orf165,1116.3752578750818
C9orf94,1116.3686928307884
CDC2L5,1116.3577099325714
LTC4S,1116.3001533409233
KRTAP4-4,1116.2893293984712
ECM1,1116.2864472132517
GKN1,1116.2775180708593
SPATA18,1116.2731916707012
NARG1L,1116.2619548573605
FXYD4,1116.2578723962479
CGREF1,1116.2499920701846
DPY19L4,1116.2327584510872
TAS1R3,1116.216899789521
YES1,1116.2062284435729
OATL1,1116.1428464616351
ZNF653,1116.110149533063
VPS36,1116.1071590589513
CPSF3L,1116.0971632968233
TRERF1,1116.0840169217531
SNAP23,1116.0772040249624
C4orf7,1116.0374096569365
RNF166,1115.996070232561
KCNJ2,1115.9914482190316
PRIM2A,1115.9769009030072
TBC1D13,1115.9473482592757
SPARC,1115.9259941840844
ASRGL1,1115.8422667276395
CNR2,1115.838972093925
SLC5A6,1115.825279587034
AOF2,1115.7057499995713
C1orf50,1115.691174670323
YIPF7,1115.6258897945115
CLYBL,1115.5841780608075
SERPINB7,1115.5011392408956
EMID2,1115.4898395929167
RPS27L,1115.4455521648
DIP2A,1115.4366299434819
CACNA1S,1115.4320325700194
SDK1,1115.4143365587115
FGF5,1115.3819613503238
NRF1,1115.381811168144
APOM,1115.3790393707757
EGFL9,1115.3182618448225
C11orf9,1115.3101391426371
PKD2L2,1115.304746557199
UNG2,1115.2892257689386
B4GALT3,1115.2408953352715
ASPSCR1,1115.2377636194728
FCRLM2,1115.1883306872598
C21orf121,1115.182090371311
CALN1,1115.1309467720423
PARD6G,1115.1012504008002
TATDN1,1115.0843602148382
C1orf36,1115.0686426378686
GPAM,1115.0400793924252
ZNF300,1115.0308049135506
RP11-5G9.1,1115.0087033124964
FBXL14,1114.9802658257229
HERC3,1114.8736026184313
BRD1,1114.8680306798317
CNGA3,1114.818763752122
OR5P3,1114.8011571834484
CR2,1114.7852438444827
POLN,1114.7459803458698
CHST7,1114.7417784349318
C7orf10,1114.7407882113869
ARSB,1114.740354459513
GARNL1,1114.739638440969
EIF4E2,1114.730832777014
RPS15A,1114.729433429271
ADAM8,1114.7034345052364
SMPD1,1114.6319855222123
EPHA3,1114.609441146335
PRAP1,1114.5916894740617
C9orf42,1114.5802250354138
NAGK,1114.5775003096464
C1orf103,1114.557913148741
STRC,1114.5070118025308
C10orf67,1114.494292411005
FBXO17,1114.4918289406387
C18orf4,1114.4711286049685
C20orf116,1114.4702774847221
WDR71,1114.386229109935
KCNIP3,1114.372035293556
CIB2,1114.3655956934626
ALG2,1114.346487593791
PRDM7,1114.3431621680054
PDZD7,1114.3280691650327
AMMECR1,1114.2891009437399
SLC35C2,1114.2688312883658
APOBEC3G,1114.2682011332513
TGOLN2,1114.2241448384168
UPK3A,1114.2215032094127
USP15,1114.2182197352852
ARHGAP1,1114.2155188913048
TBRG4,1114.2052619532249
EIF4EBP1,1114.1621088642269
CKB,1114.1488060314093
C6orf85,1114.1452335217323
VSX1,1114.128688608786
SP1,1114.1264287371082
ATXN2,1114.0782630505762
HMX2,1114.0323752718964
BTBD11,1113.9964031239983
GPR39,1113.9861429617442
RARB,1113.980802782177
ZNF364,1113.980371437265
GGTL4,1113.9762192757723
THAP8,1113.955574740178
WFIKKN1,1113.9350202722483
KLHL21,1113.931933048037
GRAMD2,1113.8884427186476
RP13-36C9.6,1113.8884134950663
ZDHHC11,1113.8470184450946
MARS2,1113.8458054163223
MYEOV,1113.8418388451764
AOAH,1113.8117485729
POT1,1113.7594580914063
MPHOSPH10,1113.7235059829954
SSX3,1113.7059368574503
BAALC,1113.6960875887391
LAG3,1113.6845462531107
ZNF558,1113.666653018995
MPHOSPH1,1113.639797029248
C6orf168,1113.6210630218638
DRG2,1113.6137892954307
RAPGEFL1,1113.6039678472405
MRPS5,1113.5983031878764
SERPINA6,1113.5798444113232
SPAG4,1113.5563224466307
ANKRD44,1113.5381922138515
HIST1H1T,1113.4338800866462
PLIN,1113.4199231106713
RBBP6,1113.3772763352301
NFATC2,1113.308759401632
USP35,1113.3082820006198
HPN,1113.2325974233145
RPL31P8,1113.2221803813554
PLA2G10,1113.2134403582522
DHX35,1113.1776444599882
TMEM130,1113.1712378495283
MULK,1113.1558032613057
RIOK1,1113.1511927240767
DEPDC1B,1113.136585329221
HOXD12,1113.1286986459224
NECAP2,1113.128523174071
ANKRD23,1113.093224776898
SF3B2,1113.0825524275788
U2AF2,1113.079214257109
FABP4,1113.0508426035742
ZNF484,1113.015679642738
SLC45A1,1112.9389172881208
DNAH9,1112.915692523218
SNX25,1112.902503471374
HCN4,1112.8758489934453
PIM2,1112.8310144241873
LDOC1L,1112.7983331453938
SSX1,1112.7613330261854
YIF1A,1112.7376079788364
C19orf26,1112.7322862572628
SLC5A9,1112.7283202901197
SPTA1,1112.706330979538
OR6B3,1112.696953716539
STX3,1112.6921094631496
DGUOK,1112.6895266287315
ADAMTS4,1112.6552842862081
MIRN101-1,1112.643018441873
ZPBP,1112.5909999314
H2BFS,1112.5540235205233
MYL2,1112.5390826476114
CDKN2B,1112.5370638404977
ANKRD11,1112.5336857992236
NPHP3,1112.5223895220165
PAH,1112.5141945083315
SLC35D1,1112.4882095511564
NUDT16P,1112.4722400336545
PPAPDC1B,1112.4234465295167
TRIM25,1112.3999316247744
EXOC3,1112.3711805548714
C19orf10,1112.3579648582647
IRGM,1112.357463379583
NOMO2,1112.3394306366677
STAT5A,1112.3291262847326
SORBS2,1112.3273947393172
ENAH,1112.308974128536
RPH3AL,1112.2648610980061
CRYGA,1112.2620830670623
ELOF1,1112.171858993668
IGLC2,1112.1644052242339
ZNF670,1112.137538938614
VPRBP,1112.11650111573
ERN2,1112.0958121993758
C21orf54,1112.0784273751194
ATF7,1112.0414288867762
NDUFB7,1111.973929362736
CPA4,1111.95019503881
ATG10,1111.9360544905483
RTDR1,1111.9349506964074
ZNRF4,1111.8944893115588
C1RL,1111.8883160450878
MMS19L,1111.853378909657
HNRPU,1111.850375524619
DOC2B,1111.836349654484
P2RY10,1111.812020738421
CATSPER1,1111.7650063621916
KIAA1614,1111.7459503395748
CD320,1111.698374248414
TMEM110,1111.697107039569
SOAT2,1111.6651767514222
C18orf37,1111.6608229851934
FUK,1111.6410303002835
TNRC6C,1111.6063060773506
STAM2,1111.5498971240531
ST6GAL1,1111.5006531053398
CACHD1,1111.4934584354671
GPR156,1111.4843368310553
PDPK1,1111.4531064295866
ARX,1111.436157404973
CCDC18,1111.4323710468395
PDLIM3,1111.416159415629
KIAA1840,1111.3925640893494
TBCCD1,1111.3706192441302
PHLDA3,1111.340088947526
KCNJ14,1111.3237850251376
FAT,1111.3046116591745
CCDC3,1111.266912220605
ELA3B,1111.2627545722771
ZNF542,1111.257386546227
PLEKHA6,1111.222781441409
RFFL,1111.1538183965883
C12orf54,1111.1498110930916
C14orf93,1111.1162506003675
AP4B1,1111.076125944499
GTSE1,1111.0302536012048
PPP1R3B,1111.014102758933
RBM35A,1110.96723579526
C1orf107,1110.9294021561159
PDZK1,1110.9236224951408
GPR61,1110.9196172426712
HNRPAB,1110.8856553053981
PPM1B,1110.8485412224902
GJA3,1110.7650383564671
NBPF4,1110.7461284932372
MASP1,1110.7412927254866
KRTAP2-1,1110.7404416343047
TJP2,1110.7248019185463
PLEKHG6,1110.7196901279265
CCM2,1110.6964709551514
SUV420H2,1110.6591588805945
TXNDC,1110.6503425186795
GPR3,1110.6199078943162
C20orf11,1110.5704365671008
SUCNR1,1110.4938674466937
PDE7A,1110.4810717329585
ZNHIT1,1110.4368219383357
SDHAL2,1110.3939271577558
ZC3H12D,1110.383318863492
TMEM104,1110.3759545778234
ALS2CR10,1110.3758244850403
ZNF593,1110.3355711377378
MICAL1,1110.3133730762404
RP3-355C18.2,1110.3073104775424
MTHFD2,1110.3050314543596
DGAT2L6,1110.2936270514203
PPP1R13B,1110.2449465582254
CASZ1,1110.1461532957699
TM4SF20,1110.1418142020937
RP11-49G10.8,1110.1102253703048
SNX14,1110.0901224100305
CHRNA1,1110.0162543894057
ZNF683,1110.0120309490521
SLC35D2,1110.0078503095615
SH2D1A,1110.0007556633036
C6orf112,1109.887565168815
OR13J1,1109.8853118613545
PIK3AP1,1109.8697216604937
C10orf10,1109.7867884206566
C14orf119,1109.7204101249974
HAPLN2,1109.717739333619
ORMDL3,1109.6416910086182
C11orf48,1109.6314073128137
SLC22A14,1109.6031128126317
C11orf37,1109.5865983162766
APOL2,1109.5726910638307
ZFP95,1109.56755463226
EIF2C3,1109.537638021043
SP110,1109.4365588327175
NEDD8,1109.4363322384227
SLC12A1,1109.4139299270303
KIAA1328,1109.4001695757854
CBFA2T3,1109.334302103442
TCP11L1,1109.317209484336
KCNS1,1109.2958062608666
C1orf68,1109.2818657834691
LGALS12,1109.2496145607877
TBC1D17,1109.24153205758
NCR1,1109.231231181146
ZNF605,1109.197974777118
TAS2R45,1109.1839859649353
CLEC6A,1109.1818226039934
SLC16A10,1109.152386512301
PFKP,1109.1143433507143
PSMA7,1109.082385845221
XKR5,1109.0270357632678
TRPM1,1109.0001299843718
GADD45GIP1,1108.9868539505683
HNMT,1108.9423668744644
RIMS1,1108.9150072317584
C2orf13,1108.866090918842
XPR1,1108.7726708295977
CPEB1,1108.7708806321712
CKMT2,1108.7682463246022
KLHL15,1108.7239895157513
NHEJ1,1108.7040078094244
DHX37,1108.6951737966192
SLC2A12,1108.5872588807442
NAPRT1,1108.5714717202668
SMPDL3B,1108.5455309830477
PVR,1108.5366635623616
HCK,1108.5132754286353
ATG9B,1108.403717087678
RSAD1,1108.3874018293716
MMD2,1108.3557277876112
CCDC4,1108.3487115997061
THBS1,1108.341680673954
EXOC7,1108.2743731740977
OR2W5,1108.2580161781011
HBXIP,1108.213335630276
UGCGL1,1108.1619325601316
C1orf141,1108.1616130582447
KIAA1853,1108.149128999963
THRAP5,1108.144555549883
DBNDD1,1108.1417734818594
MYH4,1108.1261669214616
RDM1,1108.1047953241762
NT5DC1,1108.101352121928
AKAP8,1108.0655245987168
HIST2H2AA,1108.04881393972
PAX7,1108.0361151033464
KIAA2026,1108.018317946674
TSPYL1,1107.915789266103
LDHD,1107.887613113447
PDZD2,1107.8618763566346
ANKK1,1107.841261215013
RP1-127L4.6,1107.8227904378966
ADH1C,1107.8112492209766
CDCA7,1107.7934065386655
FERD3L,1107.7906726171796
PHACTR1,1107.7746655819465
NFE2L3,1107.767036984608
VPS72,1107.7657677005707
PPAT,1107.7616008704795
LRP8,1107.7394556844856
OR10V1,1107.7372404471334
ARHGAP4,1107.736130730939
OR1M1,1107.714938112403
DCTN5,1107.7145967481965
ACTL6B,1107.680143094576
AMOT,1107.6795911436216
PSPH,1107.6576397429578
TSHR,1107.6369079347317
PVRL1,1107.6231323128156
APOF,1107.584039426897
CCNE2,1107.5504746674537
GBA2,1107.5328925539166
OCLM,1107.5243241134663
SULT1A1,1107.5093763870425
TRIM65,1107.500177615319
TSPAN16,1107.5001383233584
SLC25A28,1107.483135934847
TGFB1,1107.46994203111
IFNA13,1107.4640308359415
CYP2B7P1,1107.4598312546684
FMO5,1107.4475927286567
CHPT1,1107.4171999505481
TBX3,1107.3794629957758
NEUROD1,1107.3603864613563
YARS2,1107.358323755161
NEO1,1107.3336327260745
UBE2J1,1107.241169986523
L3MBTL4,1107.1928525297217
OTOG,1107.1743352472172
TIMM44,1107.1297952750037
BCL2A1,1107.1102357986692
DCTD,1107.0901600399702
NT5C1B,1107.089744310632
C14orf104,1107.0553181068483
NOL1,1107.020949551145
OSBPL5,1107.0105076473017
SLC24A1,1107.006299896598
TIPRL,1106.9997030625136
FAM27C,1106.9905812860154
IL12A,1106.9837970002757
PAK2,1106.9137043857456
LEPROTL1,1106.9036805255982
CLIC5,1106.9036058024483
ZNF691,1106.8418191901073
TIGD6,1106.8415520883614
RP11-308D16.4,1106.7611206497538
C1orf84,1106.7323659464762
SLC25A11,1106.7229029386754
SSX2IP,1106.7074780446626
GCN5L2,1106.7061262574905
EFNA5,1106.672050996977
GPR68,1106.670723887727
LYNX1,1106.6564663686083
PVRL4,1106.640426381895
RCV1,1106.6266565060953
PDE6A,1106.5998184033563
MRPL10,1106.4963531843696
CHMP4A,1106.4941575966902
C6orf208,1106.4679310268104
FUT6,1106.4601743724324
C12orf51,1106.4563623984445
ATP5J2,1106.427238551844
PLEKHM1,1106.4084563182444
ZNF285,1106.3587621432607
C1orf21,1106.3292632722844
SCN2A2,1106.3049774990072
SEPT11,1106.284487046696
TMEM44,1106.2790508661465
TTC9B,1106.2606504392838
KIAA1822L,1106.2473586292128
MCM3AP,1106.2429086454135
DNAI2,1106.2105736694514
ZNF695,1106.190856613436
TROVE2,1106.1354138657289
PMF1,1106.1128436203098
C9orf75,1106.0855109536765
CENTD2,1106.0482550156623
SGPL1,1106.0252682698135
RNU3IP2,1105.9821581909853
ABCC12,1105.9543275064643
PNLIPRP3,1105.9348654419414
GCGR,1105.8833980920099
MPP6,1105.8551391217352
KSR1,1105.8479211344036
KRT6C,1105.8362092471236
SNX11,1105.7941342267989
C1orf111,1105.78156959951
NMNAT2,1105.7592325247874
ANKS3,1105.7426899091042
SIGLEC9,1105.7291726712278
NSF,1105.727285815692
RPUSD1,1105.6922304810396
OR4C1P,1105.6910877656999
CALCR,1105.681255077788
ARV1,1105.6241320006773
LIX1L,1105.6019966774406
ZFYVE28,1105.5429036822445
LYN,1105.5278339455745
OR2H1,1105.52509710892
C2orf26,1105.5148417844784
SCTR,1105.5079110226404
FAM82A,1105.4779972692156
CEP290,1105.4690711706914
CBLN4,1105.4490135739861
PFAS,1105.4335348220748
GTPBP6,1105.4161484126564
UNC13D,1105.3678390284347
C4orf15,1105.348865201326
PREB,1105.2885155978042
LRFN3,1105.2687600760444
OR7E5P,1105.2553319238004
C14orf143,1105.2363072247622
OFCC1,1105.2082065268803
CFLAR,1105.1828300415818
ADAM11,1105.1636286809241
C14orf41,1105.1620487648556
C6orf182,1105.1608352583014
ATG9A,1105.1497241134514
PDGFRA,1105.1239237258374
PIGL,1105.084898141505
ENTPD7,1105.0614282210165
TAS1R1,1105.0409856050708
PDE4A,1105.014396123182
TAAR1,1105.0126661482514
REGL,1105.001062084584
SLC9A1,1104.9864961122605
BCKDHA,1104.9849644357112
ZFYVE1,1104.9355127132173
SLC13A2,1104.9247694611324
CCDC17,1104.9086669605347
TPSAB1,1104.900327777194
IFNW1,1104.8917210712002
APOL5,1104.8864887951606
PCDHA1,1104.8782266162502
SPIN2,1104.875137011347
PCGF5,1104.8671391917162
TAAR3,1104.866564410387
C9orf36,1104.834305318425
CPSF2,1104.824949313525
BATF,1104.798033113309
PKP3,1104.793191483493
HIST1H3G,1104.79271802454
ATPBD3,1104.7349905161032
ODZ1,1104.7192064688657
GJB7,1104.66992568161
SLC9A9,1104.6498862125754
LIF,1104.6497023081731
HLA-DMA,1104.6299877828505
HIST3H2BB,1104.6161421497663
C1orf34,1104.5717614367964
S100A5,1104.5634484352045
MYBL2,1104.5509661030794
KIAA1522,1104.478136915166
DPEP2,1104.411811129214
OR2T11,1104.4037913287598
C17orf13,1104.3969354499934
PLA2G4A,1104.3875070055117
SNN,1104.3811986668436
CPXCR1,1104.3342948141428
TGM1,1104.3161208169668
ITM2B,1104.3127790825226
RP5-1119A7.4,1104.3050291108746
POGK,1104.2843256101662
IMPG2,1104.2775800856136
EFS,1104.2690782122104
PRR8,1104.243855570821
SLC35B2,1104.2387740354734
CCDC85B,1104.2324144934212
KCTD14,1104.1796421598235
ZHX1,1104.14500086791
RGPD5,1104.1286423855427
PSMB8,1104.0984187278373
NOXA1,1104.0335902945253
SUV39H1,1103.997471089354
PHC2,1103.9526361636722
ADAMTS1,1103.9415052593056
LGR5,1103.8576466395166
CCDC62,1103.8499668274371
PLVAP,1103.8371040506345
LENG8,1103.8095165724455
GPR20,1103.7648637620503
LAMP3,1103.7595782212513
OTUB1,1103.7380749180434
GAGE1,1103.7302210385017
C6orf125,1103.7090426965813
MYO3A,1103.691177263224
RP11-167P23.2,1103.6717852800964
CBLL1,1103.6649005573674
SCUBE3,1103.6422396275073
CRYBB1,1103.6240049501487
ANKRD47,1103.6158033146066
RDH13,1103.6053081792888
HTATIP,1103.599591849879
C3orf64,1103.597621780827
C14orf91,1103.5569628390062
SYNGR2,1103.5525998228106
KCNA5,1103.4852379128324
MMP23B,1103.480487121852
CHURC1,1103.4766557168498
OR52K2,1103.4610603864178
OVGP1,1103.4358706511882
RNF2,1103.4046702457067
HAS1,1103.401896411007
MAK,1103.3963015431189
CHMP6,1103.389141178087
DOM3Z,1103.3562450421068
PPP1R16B,1103.3508632559817
PER2,1103.288461449671
SRPR,1103.2586479636475
TRIM56,1103.2267503412688
METTL5,1103.2129311505173
FANCA,1103.1830489750255
MARCH4,1103.1753061302763
FLI1,1103.147491000664
POU6F2,1103.145625409784
C6orf62,1103.1197262016876
ALDH1L1,1103.0973465721065
GRP,1103.040299442669
RBMY2EP,1103.0370162580432
GHRHR,1103.0298395483503
RPS13,1102.9905420674684
PTCD1,1102.9790193913593
NOC4L,1102.968872349508
OR4S1,1102.952847376451
TMPRSS11D,1102.9367178638784
TNFRSF13B,1102.932023930448
RP1-112K5.2,1102.901423492224
ACOT9,1102.8439103708492
OR4K14,1102.8424623877102
VPS37D,1102.8191328910077
HIST1H2BO,1102.811223460112
SNRPA,1102.8069354272218
MTNR1B,1102.7422346941921
ELA2,1102.73548577226
PCDHA5,1102.6684182970405
S100A2,1102.6231430744238
ZNF329,1102.615692755607
OR1E2,1102.6090141526759
IFIH1,1102.5961277793492
CYP7B1,1102.5894867897498
NALP12,1102.5697375768427
CYP4F12,1102.4772352747034
ZNF214,1102.4748903465572
TGFB2,1102.4351365088244
SECTM1,1102.2491217383597
KIAA0467,1102.242804468324
FGD3,1102.2372710929653
P2RY4,1102.2319869325315
BATF2,1102.2275970409985
MST1R,1102.2176417259645
MOBKL1A,1102.2092658711974
PPP1R2P9,1102.1932778389307
HIST1H4L,1102.1611072934522
LGALS4,1102.1255901249651
NGFR,1102.1225098952282
FZR1,1102.1147564199227
MYD88,1102.0996426640215
TTYH2,1102.0575077088859
WHSC1L1,1102.0496879532382
CFHR3,1102.0316299938709
JARID2,1102.0122744496832
GAB3,1102.008372704447
PIGQ,1101.9928053218102
ZNF252,1101.9807156569339
SARDH,1101.9155377404136
CCDC74A,1101.9053513241136
HSPA6,1101.8856990253728
MLLT1,1101.8825010719836
HIST1H4A,1101.8623769550786
CDCA3,1101.8417678970657
ANGPT4,1101.8140573595056
QTRT1,1101.79820490025
BCDIN3,1101.7952265745002
TM4SF4,1101.792635109265
NCBP2L,1101.7872937107184
C3orf29,1101.7669766205863
EPHB1,1101.7456069722427
C17orf79,1101.7426661860884
OR1A2,1101.7286412177593
PIP5KL1,1101.700928791565
RING1,1101.6675013126512
CAPN9,1101.6516257869632
RAD51AP1,1101.6213504602733
C3orf52,1101.5836246319277
PROKR2,1101.5676717757442
MIDN,1101.5477664583243
PRCC,1101.5184094205513
TAL2,1101.5059428440172
SHANK3,1101.4198158436452
ARG1,1101.4103630789377
SENP7,1101.3497387782854
ITPKC,1101.3487645117327
ZNFN1A1,1101.313393299309
PLEK2,1101.3018847966364
GFOD2,1101.2248747075082
C10orf57,1101.214846879518
EVI1,1101.1743848086576
TOR1AIP2,1101.1394071290488
STK11IP,1101.1233726260343
PUS7L,1101.0777778172896
MARK2,1101.0599114759775
KRTAP5-8,1101.0378520745298
TRFP,1101.036155012625
GLTSCR2,1101.0031259502728
PRF1,1100.999229984251
LRRCC1,1100.9660981003117
SLC7A4,1100.9499591645733
CCNF,1100.9470434048558
C1orf186,1100.9383747114384
BRUNOL5,1100.9360091632207
SDF2L1,1100.9310159890097
B3GNT8,1100.9070032574452
SLC34A1,1100.8878791633792
CYP2A7,1100.8712435702432
TMEM86A,1100.866528398069
SLA,1100.8625277961498
TECTB,1100.8461480849942
CDC73,1100.7940451917352
ARSG,1100.736298418202
DNASE1L2,1100.7056132729354
RNF10,1100.6995566949024
TRIM11,1100.6745797693966
IL6R,1100.6692629236295
HYAL4,1100.6634440797593
VPS4A,1100.6510972311214
TRPM3,1100.6381197941691
MEG3,1100.6241906763712
BMP2KL,1100.5939677267697
ZSCAN2,1100.5769540997615
NEF3,1100.5675701718274
EBPL,1100.5646653093734
OR52L1,1100.526000771356
AFF4,1100.5226760563392
IL17RB,1100.5015520721854
CUBN,1100.452683746619
RIMS3,1100.4263128856328
FANK1,1100.4047443920435
ATP2B4,1100.3588948485274
SERF2,1100.3224467622488
CSTF2T,1100.2966504718984
FLG,1100.2896209536996
BAK1,1100.281975144937
DPF1,1100.227548866516
ZNF697,1100.2230786775049
PRDM9,1100.1818120554017
DSCAM,1100.17099286669
C15orf49,1100.170171173105
KIF22,1100.1288888497322
BCL2,1100.0822554273554
ZNF382,1100.045758622423
CH25H,1100.0457515419034
MUCDHL,1100.0129950232663
RNF19,1100.0076711063746
C1orf198,1099.9572443436678
NFIB,1099.9346623534211
ELAVL1,1099.923510487157
IL6,1099.8366975799356
FBXO39,1099.8297892705036
C20orf174,1099.8196963924754
CMAH,1099.796582345131
SLC1A4,1099.7923397410239
PECR,1099.7595757887746
CDC37,1099.733292530753
MAPK8IP3,1099.719426532742
ARHGEF19,1099.715346781405
HSD17B6,1099.6669918183338
CCPG1,1099.6560698970916
OR6C68,1099.624090725032
HERPUD1,1099.6155124126058
C17orf54,1099.59843124155
ARL6IP,1099.5922737228507
HPD,1099.5855309609788
MARK4,1099.5552803546345
NTF3,1099.5217876605918
TUBG2,1099.5141564182913
EFNA1,1099.4458005017707
HOXB8,1099.437568817019
SLC16A2,1099.4371028007097
CD28,1099.4311265160209
ZNF212,1099.3838807632942
SSNA1,1099.335028545831
STX17,1099.318063221305
ZNF746,1099.2900328037592
C1orf69,1099.28744087161
KIAA0103,1099.280512675569
MARCH3,1099.2392183647673
ZAN,1099.1891903647454
GLYAT,1099.1777348182682
TUBA2,1099.1649602075115
SHOC2,1099.129965857401
AIM1,1099.0964023995411
ZNF572,1099.0718827493185
ITGA2B,1099.0253791643706
ATP2A3,1098.928889762105
ADARB1,1098.910663436172
CHID1,1098.8184506660227
ACTN3,1098.796995839771
IL12RB1,1098.7573001384844
LRRC2,1098.68861903922
ZNF665,1098.6702331591048
CRTAP,1098.6339203508269
C21orf24,1098.6004541766615
RAC2,1098.5833376455516
ATG4B,1098.5806771298708
IRS1,1098.5767664899624
C21orf81,1098.5666986702206
ZNF307,1098.5481613722663
DIAPH2,1098.5244453937694
INTS4,1098.4966179254693
PLCB2,1098.4462243565342
PALM2,1098.4045024164507
TPTE,1098.3795207179985
PITPNC1,1098.3667497645945
NXPH3,1098.3258788090543
NOS1AP,1098.3127380262065
AHCTF1,1098.2763446911686
MKS1,1098.2364630046966
TITF1,1098.2283093268468
PLAUR,1098.2242859202108
HIST1H3E,1098.2185855185903
RAI2,1098.210623046424
PRKACA,1098.185392363998
ERCC3,1098.155273189593
IVNS1ABP,1098.1530854402347
C9orf109,1098.1526001077273
F2RL3,1098.1284004024033
ERMAP,1098.1219216447541
ZNF462,1098.1143665026723
C20orf100,1098.0313802827206
CASP2,1098.017070166484
WNT9B,1097.9629812983032
HEG1,1097.9617421848
SOST,1097.9522944566895
TREM2,1097.9479098643342
SYT4,1097.9373153043039
IMPACT,1097.9326167701056
GPR50,1097.9138474431313
ZC3H12C,1097.8963302019272
C14orf131,1097.839661214051
SLC5A2,1097.838675435696
ARHGEF4,1097.8166811144786
LIX1,1097.7638416959576
AP1B1,1097.7580069649919
SKI,1097.7489421499317
LMBR1L,1097.7293160566164
PCSK6,1097.718816093738
AIM1L,1097.7010949302748
DDC,1097.6276582976066
MRPS2,1097.61240878848
FAM83H,1097.5962170899725
BIK,1097.5790748012078
HIST1H2BB,1097.5742572608137
IPO8,1097.5720483473194
FSHR,1097.5494116394716
ADNP,1097.5451538426512
SLC24A3,1097.5449391610223
